,Hs,Tp,Dir,P,PPer,Px,Py,Ppar,Hsp,ponto,time
2440,1.388671875,10.778947830200195,159.73828125,10.330731898751349,10.259372122267933,-3.5776248012411367,9.691471629501011,9.14116749501699,1.4374096075059015,20,2023-01-27 20:00:00
2441,1.388671875,10.666666984558105,158.3544921875,10.210036934651923,10.165484388366286,-3.7661040558578773,9.49006398542219,9.05751291156936,1.4289882389055497,20,2023-01-27 21:00:00
2442,1.3935546875,10.556700706481934,156.6494140625,10.164226233429728,10.143615259520956,-4.02865445671138,9.331743577315047,9.038027375089856,1.425778821096016,20,2023-01-27 22:00:00
2443,1.39453125,10.556700706481934,155.0205078125,10.178476811748084,10.172148562272561,-4.298308068074965,9.22637187410171,9.063450733998177,1.42677796532944,20,2023-01-27 23:00:00
2444,1.3916015625,10.448979377746582,153.521484375,10.02192700159631,10.021511898878067,-4.4683984758267,8.97064300295998,8.929232484131717,1.4157631865249436,20,2023-01-28 00:00:00
2445,1.3828125,10.448979377746582,152.2109375,9.895734006088123,9.894795604580551,-4.613567035048178,8.754458905744299,8.816327439191657,1.4068215242942597,20,2023-01-28 01:00:00
2446,1.3662109375,10.34343433380127,151.4892578125,9.553090139228761,9.549769481089053,-4.559914595441738,8.394564318087461,8.50890691214531,1.38225107265133,20,2023-01-28 02:00:00
2447,1.3408203125,10.34343433380127,151.38671875,9.201306999676666,9.197659747938154,-4.406463254628125,8.077569689449353,8.195174842677634,1.3565623464976952,20,2023-01-28 03:00:00
2448,1.3134765625,10.239999771118164,151.59375,8.734276101589849,8.73164550092586,-4.1550712333928725,7.68264030553524,7.77995310822495,1.3216865060663856,20,2023-01-28 04:00:00
2449,1.287109375,10.239999771118164,151.9013671875,8.3871260146754,8.385584208670252,-3.9502594584126256,7.398603449115682,7.4716102390561465,1.2951545092903318,20,2023-01-28 05:00:00
2450,1.263671875,10.1386137008667,152.2822265625,7.998475001385294,7.997847375255159,-3.7202241128162408,7.080645090541263,7.12613419081516,1.2647904965950127,20,2023-01-28 06:00:00
2451,1.24609375,10.1386137008667,152.5732421875,7.777499428975191,7.7772836914560575,-3.58242788267415,6.903311367246029,6.92961050955114,1.2471968111709708,20,2023-01-28 07:00:00
2452,1.2333984375,10.1386137008667,152.8349609375,7.6198310174200605,7.619799406053165,-3.4788729775410774,6.779326481308546,6.7892909838000195,1.2344902605869403,20,2023-01-28 08:00:00
2453,1.220703125,10.039216041564941,153.34765625,7.385722480107651,7.385586518442562,-3.3130561784814563,6.600951091425641,6.580605772889975,1.215378334520379,20,2023-01-28 09:00:00
2454,1.208984375,10.039216041564941,154.013671875,7.244597276673351,7.243463513219875,-3.1742685803078663,6.512158527036424,6.453973247999304,1.2037107025089833,20,2023-01-28 10:00:00
2455,1.2021484375,9.941747665405273,154.5947265625,7.089199971858549,7.086454187759358,-3.0413963326023477,6.403644633256302,6.314076914655569,1.1907308656332503,20,2023-01-28 11:00:00
2456,1.19921875,9.84615421295166,155.146484375,6.983224960472063,6.9783250805125485,-2.935047950750389,6.336475706207353,6.217733174643998,1.1817973566117046,20,2023-01-28 12:00:00
2457,1.1962890625,9.752381324768066,155.568359375,6.879802743716288,6.872891764517225,-2.845536475374481,6.263753504070825,6.123791402225351,1.1730134478100656,20,2023-01-28 13:00:00
2458,1.1962890625,9.752381324768066,155.9052734375,6.879802743716288,6.870960108745016,-2.808654994856296,6.2803776090546455,6.122070284329826,1.1730134478100656,20,2023-01-28 14:00:00
2459,1.1943359375,9.752381324768066,156.7734375,6.857356420195598,6.842490260165739,-2.704321807922911,6.301585564982066,6.096703463503036,1.171098323813641,20,2023-01-28 15:00:00
2460,1.19140625,9.660377502441406,157.984375,6.756641924317298,6.731091203766823,-2.5327909381362024,6.263958824668095,5.997446177463173,1.1624665091362674,20,2023-01-28 16:00:00
2461,1.189453125,9.660377502441406,158.861328125,6.734507158109981,6.699298956156817,-2.4286412372227404,6.2813444741946585,5.969119077424046,1.1605608263344047,20,2023-01-28 17:00:00
2462,1.1884765625,9.660377502441406,159.0498046875,6.723453393607352,6.686008180057066,-2.4040130787937892,6.278976560953117,5.957276909207641,1.1596079849334733,20,2023-01-28 18:00:00
2463,1.1904296875,9.660377502441406,158.4541015625,6.745570001679964,6.7150305058964825,-2.4772866153547777,6.274214347067582,5.983135990877682,1.1615136677353362,20,2023-01-28 19:00:00
2464,1.1953125,9.570093154907227,157.1787109375,6.735056692588524,6.717152359811083,-2.6122462320422466,6.207830400032088,5.985026576558965,1.1606081761377114,20,2023-01-28 20:00:00
2465,1.2021484375,9.570093154907227,155.474609375,6.812311934470743,6.805959136243466,-2.82776650891586,6.197687509352687,6.064153993752356,1.1672456411973224,20,2023-01-28 21:00:00
2466,1.205078125,9.481481552124023,153.84375,6.780047772124938,6.779312620000458,-2.9887846876951762,6.0857385651123055,6.040411773932945,1.1644782326969394,20,2023-01-28 22:00:00
2467,1.2001953125,9.309090614318848,152.6025390625,6.599541981174871,6.599383190242432,-3.0368481470874844,5.85930948942116,5.880093478125051,1.1488726631942174,20,2023-01-28 23:00:00
2468,1.189453125,9.225225448608398,151.7587890625,6.422193035894842,6.420686143301603,-3.0388824232487273,5.657716589576236,5.720873243447578,1.1333307580662269,20,2023-01-29 00:00:00
2469,1.1767578125,9.225225448608398,150.83203125,6.285833490354863,6.281334222683783,-3.063536569401302,5.488756357901824,5.596709773018921,1.1212344527666693,20,2023-01-29 01:00:00
2470,1.1640625,9.142857551574707,149.494140625,6.094906010230348,6.083499698682704,-3.0939356543141567,5.251232373501067,5.420437921424259,1.1040748172320884,20,2023-01-29 02:00:00
2471,1.150390625,9.142857551574707,147.9541015625,5.952577834261754,5.929508975030789,-3.1584285576448816,5.045543768435432,5.283231181985914,1.0911074955531883,20,2023-01-29 03:00:00
2472,1.1337890625,9.142857551574707,146.4931640625,5.782011370698182,5.744765633052258,-3.191881158036481,4.821156517253382,5.11862365898268,1.075361462085952,20,2023-01-29 04:00:00
2473,1.1162109375,9.061946868896484,145.09375,5.553638959594412,5.500848647149159,-3.177988449027383,4.554480772972199,4.901292033182657,1.0539107134472456,20,2023-01-29 05:00:00
2474,1.09765625,9.061946868896484,143.705078125,5.370538133686467,5.300023158525046,-3.17904572545073,4.32855034865877,4.7223552125952555,1.036391637720651,20,2023-01-29 06:00:00
2475,1.078125,9.061946868896484,142.435546875,5.181116156985098,5.093292534822659,-3.158685609810683,4.10690514262832,4.538156878126898,1.0179505053768674,20,2023-01-29 07:00:00
2476,1.0537109375,8.98245620727539,141.751953125,4.905032836789764,4.81081662350499,-3.0365448397210284,3.8521088466383495,4.286468998216801,0.9904577564732141,20,2023-01-29 08:00:00
2477,1.0244140625,8.82758617401123,141.8310546875,4.555126440562769,4.468853655584805,-2.814987810447114,3.581203780371651,3.9817777627690987,0.9544764471230046,20,2023-01-29 09:00:00
2478,0.994140625,8.752137184143066,142.130859375,4.252835843801128,4.176541740643669,-2.6106462880269334,3.357251654721589,3.721325939458551,0.9222619848829429,20,2023-01-29 10:00:00
2479,0.966796875,9.061946868896484,142.2685546875,4.166348280184289,4.093481974461203,-2.5496434544863478,3.295113996023432,3.6473191458924132,0.9128360510172996,20,2023-01-29 11:00:00
2480,0.9423828125,9.394495010375977,142.3330078125,4.107098222618726,4.036125902328154,-2.509729105940992,3.2510791477647123,3.596214511420048,0.9063220423909732,20,2023-01-29 12:00:00
2481,0.919921875,9.394495010375977,142.4111328125,3.9136525621797555,3.847007258866655,-2.387293650781127,3.1012103125064385,3.4277085662501987,0.8847205843857998,20,2023-01-29 13:00:00
2482,0.8994140625,9.225225448608398,142.5205078125,3.6720453750397546,3.610795922317344,-2.2343567178510804,2.9140293913659483,3.2172427242975083,0.8569767062224918,20,2023-01-29 14:00:00
2483,0.8818359375,9.142857551574707,142.4873046875,3.4977599649902578,3.439048331154543,-2.1299161640125517,2.7744876836934607,3.0642145000578163,0.8363922482890738,20,2023-01-29 15:00:00
2484,0.8671875,9.061946868896484,142.154296875,3.3520548293537806,3.292178648685202,-2.056610138330874,2.6470032712311986,2.9333526547721593,0.818786276064002,20,2023-01-29 16:00:00
2485,0.8544921875,9.061946868896484,141.4375,3.254627489048155,3.188580177929434,-2.0288304956991285,2.544886424221939,2.8410457414328323,0.8067995400405426,20,2023-01-29 17:00:00
2486,0.845703125,8.98245620727539,140.2666015625,3.1596197060123328,3.0819127364225807,-2.0196801074174675,2.4298331116197316,2.746004355131745,0.794936438466917,20,2023-01-29 18:00:00
2487,0.8408203125,8.98245620727539,138.5283203125,3.1232398168436126,3.024143417108549,-2.068364854832267,2.3401909710132673,2.6945315147250217,0.7903467361662997,20,2023-01-29 19:00:00
2488,0.8388671875,8.98245620727539,136.3203125,3.1087468442043082,2.9779441747796116,-2.146981588746941,2.248283122503015,2.653367688397379,0.7885108552460528,20,2023-01-29 20:00:00
2489,0.8369140625,8.90434741973877,134.2236328125,3.0670152271610562,2.9037951317382236,-2.1978936123804784,2.1391227342756367,2.587300407285178,0.7832005141930202,20,2023-01-29 21:00:00
2490,0.833984375,8.90434741973877,132.669921875,3.045580125253343,2.855860819530207,-2.2393252279945286,2.064214335432593,2.5445906223753534,0.7804588554502208,20,2023-01-29 22:00:00
2491,0.8291015625,8.82758617401123,131.4794921875,2.983766548271116,2.7757572228843768,-2.235416545058976,1.9763035406177667,2.4732177951529652,0.7724980968612306,20,2023-01-29 23:00:00
2492,0.82421875,8.752137184143066,130.341796875,2.923263451999491,2.69764410716036,-2.2281005815861232,1.8923628109143238,2.4036184994181853,0.7646258499422435,20,2023-01-30 00:00:00
2493,0.8203125,8.677966117858887,129.126953125,2.8708618226035147,2.62524363480643,-2.227070020228534,1.8116309584133439,2.3391092061965137,0.75774162121445,20,2023-01-30 01:00:00
2494,0.8173828125,8.605042457580566,127.7939453125,2.8262540448566016,2.5571439384585117,-2.2333618395060113,1.7319950403816484,2.278431932455272,0.7518316360537912,20,2023-01-30 02:00:00
2495,0.8154296875,8.605042457580566,126.3916015625,2.8127635913452407,2.5148598461413743,-2.264220607997656,1.6688151662530215,2.240756530331319,0.750035144689266,20,2023-01-30 03:00:00
2496,0.81640625,8.533333778381348,124.9541015625,2.7958515598681655,2.467538138490198,-2.291511423556452,1.6017994070817787,2.1985925800783868,0.7477769132392582,20,2023-01-30 04:00:00
2497,0.8193359375,8.533333778381348,123.55078125,2.8159534835997904,2.4521091718517916,-2.346805250403239,1.5563094610255337,2.1848452701420817,0.7504603232149972,20,2023-01-30 05:00:00
2498,0.822265625,8.462809562683105,122.2919921875,2.8125526020938563,2.418179030997705,-2.3775533937859468,1.5025618121201698,2.1546132932744606,0.7500070135797207,20,2023-01-30 06:00:00
2499,0.8251953125,8.462809562683105,121.234375,2.8326302487997497,2.408326855326135,-2.422049876874384,1.4688323663196263,2.1458349404736414,0.7526792475948503,20,2023-01-30 07:00:00
2500,0.826171875,8.393442153930664,120.4140625,2.815949487481164,2.372675689078234,-2.428445112442093,1.425561591760083,2.1140695187518377,0.7504597907258141,20,2023-01-30 08:00:00
2501,0.826171875,8.393442153930664,119.7060546875,2.815949487481164,2.3537546722678355,-2.44587501896429,1.3954450571956833,2.097210769329495,0.7504597907258141,20,2023-01-30 09:00:00
2502,0.826171875,8.325202941894531,118.8154296875,2.7929576481145495,2.310423697309046,-2.4471250090346963,1.3461766653446692,2.058602587941771,0.7473898110242806,20,2023-01-30 10:00:00
2503,0.833984375,8.325202941894531,117.1083984375,2.8460292910767824,2.305646829104748,-2.5333816493842596,1.2968655073792734,2.054346367206553,0.7544573269677726,20,2023-01-30 11:00:00
2504,0.869140625,8.192000389099121,113.2890625,3.0414087236229026,2.3396876132574143,-2.793600435616074,1.2024822785617988,2.084676927975067,0.7799241916523557,20,2023-01-30 12:00:00
2505,0.9365234375,7.757575988769531,108.828125,3.343693219310197,2.398273127897268,-3.1647753859239414,1.0791112553907303,2.1368770037421094,0.8177644183149811,20,2023-01-30 13:00:00
2506,1.0107421875,7.314285755157471,105.44921875,3.672001951086788,2.478368120779627,-3.539321240475852,0.9781633225089023,2.208242164955112,0.8569716390974427,20,2023-01-30 14:00:00
2507,1.0615234375,7.262411117553711,103.5908203125,4.021513804697094,2.6166082588413224,-3.9089060356858156,0.9450009976440759,2.3314150298727836,0.8968292819368795,20,2023-01-30 15:00:00
2508,1.09375,7.262411117553711,102.494140625,4.26939680764478,2.7153334086903333,-4.168289534345178,0.9236403298881563,2.4193797824897265,0.9240559298705657,20,2023-01-30 16:00:00
2509,1.119140625,7.314285755157471,101.6201171875,4.50185433909169,2.8098502077132643,-4.4095869819821365,0.9067718228597254,2.503594867064559,0.9488787424209365,20,2023-01-30 17:00:00
2510,1.140625,7.314285755157471,100.802734375,4.676359485373681,2.8663500526852763,-4.593486478463827,0.8764816076874559,2.553936597550253,0.9670945647012686,20,2023-01-30 18:00:00
2511,1.1552734375,7.314285755157471,100.0068359375,4.797242725407359,2.8875098260851635,-4.7242624066544145,0.8335961129621863,2.5727900936998997,0.9795144435287679,20,2023-01-30 19:00:00
2512,1.1650390625,7.314285755157471,99.1953125,4.878688515374753,2.881058990556861,-4.815994157865289,0.7796165092254767,2.567042357157716,0.9877943627471006,20,2023-01-30 20:00:00
2513,1.171875,7.366906642913818,98.302734375,4.971628943071019,2.873087328183247,-4.919520796536955,0.7179202462821795,2.5599395539741994,0.9971588582639197,20,2023-01-30 21:00:00
2514,1.1806640625,7.420289993286133,97.322265625,5.083062609530729,2.866069781966481,-5.041610179624139,0.6478366222432959,2.5536868745112673,1.0082720475675926,20,2023-01-30 22:00:00
2515,1.197265625,7.474452495574951,96.265625,5.2651824812439205,2.888064585602587,-5.233731505627123,0.574631262466577,2.5732843880492795,1.0261756653949576,20,2023-01-30 23:00:00
2516,1.2158203125,7.529411792755127,95.2685546875,5.469582861078675,2.9201466714795057,-5.446475205001025,0.5022395001536866,2.601869735875186,1.0459046668868701,20,2023-01-31 00:00:00
2517,1.2255859375,7.529411792755127,94.5078125,5.557800516617759,2.904588920064797,-5.54060816248103,0.436815490070127,2.5880076778629797,1.054305507584757,20,2023-01-31 01:00:00
2518,1.2314453125,7.474452495574951,93.841796875,5.57009574516396,2.855617275300868,-5.557578940432562,0.3732062849874349,2.5443736228780836,1.0554710555163471,20,2023-01-31 02:00:00
2519,1.248046875,7.474452495574951,93.1474609375,5.721293070806794,2.8733890729844687,-5.7126626809300465,0.3141329272314116,2.5602084105607275,1.069700245003879,20,2023-01-31 03:00:00
2520,1.291015625,7.420289993286133,92.76953125,6.077651138432464,3.017629338238837,-6.07055228051032,0.2936637023542092,2.6887274279530304,1.10251087418061,20,2023-01-31 04:00:00
2521,1.3720703125,7.366906642913818,92.8115234375,6.815360989129005,3.3882463402713454,-6.807157287179263,0.33429789072584065,3.018949594739129,1.167506829884006,20,2023-01-31 05:00:00
2522,1.4638671875,7.366906642913818,92.9892578125,7.7578161157705,3.8776483678001528,-7.747260284162826,0.4045602248637651,3.4550099942183117,1.2456176071146794,20,2023-01-31 06:00:00
2523,1.5380859375,7.420289993286133,93.041015625,8.626487028132107,4.318590407311362,-8.61433932801947,0.4576422055149457,3.847892228211724,1.3135057691637375,20,2023-01-31 07:00:00
2524,1.5869140625,7.420289993286133,92.79296875,9.182894354713568,4.562681452639746,-9.171986220309325,0.44745670660543,4.065378942095273,1.3552043650102052,20,2023-01-31 08:00:00
2525,1.6171875,7.474452495574951,92.330078125,9.606233793157848,4.705519365269767,-9.598291260642105,0.39055417638172674,4.19264845415007,1.3860904583148856,20,2023-01-31 09:00:00
2526,1.63671875,7.529411792755127,92.1181640625,9.912051087422027,4.823326588006305,-9.905278447303822,0.36635452916893696,4.297615458204837,1.4079809009657784,20,2023-01-31 10:00:00
2527,1.65234375,7.5851850509643555,92.1513671875,10.177075053949823,4.957441991273999,-10.169901642001115,0.38204351290239325,4.4171131575105065,1.4266797155598605,20,2023-01-31 11:00:00
2528,1.662109375,7.699248313903809,92.142578125,10.452683734295462,5.090295705112071,-10.445376125784612,0.39078746153599564,4.535486683302883,1.445868855345841,20,2023-01-31 12:00:00
2529,1.662109375,7.699248313903809,91.9306640625,10.452683734295464,5.056494671306442,-10.446750043911806,0.3521516281854461,4.5053697416577565,1.4458688553458412,20,2023-01-31 13:00:00
2530,1.6513671875,7.757575988769531,91.56640625,10.396243078248155,4.971244278129541,-10.39235815065082,0.28418692901702114,4.429411085147514,1.441959991001703,20,2023-01-31 14:00:00
2531,1.630859375,7.757575988769531,91.19921875,10.139631045258312,4.79136855843068,-10.137410151121014,0.21221018334375583,4.26914064535275,1.4240527409656085,20,2023-01-31 15:00:00
2532,1.6005859375,7.757575988769531,91.0732421875,9.766683570271203,4.5961999804243705,-9.764970186575875,0.1829350078300373,4.095244169032562,1.3976182290075643,20,2023-01-31 16:00:00
2533,1.5673828125,7.699248313903809,91.189453125,9.295200716596105,4.390946189147578,-9.293197801326247,0.1929533291595423,3.9123617018905428,1.3634662237544504,20,2023-01-31 17:00:00
2534,1.53515625,7.699248313903809,91.400390625,8.916897657297904,4.241145871695616,-8.914234386722656,0.21792000664508596,3.7788886417153558,1.33543233878006,20,2023-01-31 18:00:00
2535,1.5087890625,7.699248313903809,91.478515625,8.613222499988478,4.107035942077355,-8.61035490281882,0.2222392445354519,3.659395819467042,1.312495523801013,20,2023-01-31 19:00:00
2536,1.4853515625,7.699248313903809,91.251953125,8.347705647655909,3.951383923271489,-8.345712907264495,0.18238873162879163,3.5207088552079253,1.2921072438196382,20,2023-01-31 20:00:00
2537,1.4677734375,7.699248313903809,90.669921875,8.15129592127291,3.7852758410415728,-8.150738742234134,0.0953055717359265,3.3727054702206525,1.2768160338336068,20,2023-01-31 21:00:00
2538,1.4501953125,7.641790866851807,90.177734375,7.897799195943138,3.6073376145562075,-7.897761196840439,0.024499329001995165,3.2141613495196846,1.2568054102320803,20,2023-01-31 22:00:00
2539,1.431640625,7.5851850509643555,90.1416015625,7.639944445368897,3.4852750927610865,-7.639921113431084,0.01888144255634783,3.105402846241347,1.2361184769567113,20,2023-01-31 23:00:00
2540,1.4189453125,7.529411792755127,90.5234375,7.4498363333204605,3.4426544215247543,-7.449525449502518,0.06805858120721632,3.067427550104487,1.2206421534029095,20,2023-02-01 00:00:00
2541,1.67578125,11.77011489868164,179.541015625,16.69229087157804,16.001500021276843,-0.13371698256209139,16.691755279476816,15.302310572889658,1.8271448148178098,21,2023-01-27 00:00:00
2542,1.6640625,11.77011489868164,178.8994140625,16.45964854684824,15.8299700615866,-0.31615144909139903,16.456612000864602,15.13827565664773,1.8143675783505524,21,2023-01-27 01:00:00
2543,1.6474609375,11.77011489868164,178.49609375,16.132866575754207,15.546415426426337,-0.42340872574138244,16.127309416082195,14.867111010468609,1.796266493355271,21,2023-01-27 02:00:00
2544,1.6298828125,11.77011489868164,178.20703125,15.790433399529116,15.237520506324264,-0.4940526739808955,15.782702522074505,14.571713329282174,1.777100638654385,21,2023-01-27 03:00:00
2545,1.611328125,11.77011489868164,177.998046875,15.43296123481698,14.907231985219884,-0.5391283448458429,15.423541522722577,14.255856845710058,1.7568700142478941,21,2023-01-27 04:00:00
2546,1.5927734375,11.636363983154297,177.806640625,14.868662757169089,14.374930607366727,-0.5690533642156189,14.857769363370194,13.746814506463407,1.724451376941031,21,2023-01-27 05:00:00
2547,1.5732421875,11.636363983154297,177.5634765625,14.50624706384269,14.040156363345666,-0.6166974123358101,14.49313244881392,13.426668304732136,1.7033054373096266,21,2023-01-27 06:00:00
2548,1.5546875,11.50561809539795,177.2060546875,13.972629255185176,13.545338173764103,-0.6810849346747558,13.956019905926464,12.953471316698268,1.6716835379452162,21,2023-01-27 07:00:00
2549,1.5361328125,11.50561809539795,176.6767578125,13.641101934118252,13.254310045111103,-0.7907610688878944,13.618162831635404,12.675159733148382,1.6517325409471264,21,2023-01-27 08:00:00
2550,1.517578125,11.377778053283691,175.9599609375,13.135982758865815,12.801370207476587,-0.9254768525845813,13.10334062888354,12.24201121225337,1.6208629034477786,21,2023-01-27 09:00:00
2551,1.4990234375,11.252747535705566,175.12109375,12.649721262470585,12.36770835505427,-1.075860152798542,12.603887215848161,11.82729832030217,1.5905798478838205,21,2023-01-27 10:00:00
2552,1.4814453125,11.252747535705566,174.18359375,12.354789714220702,12.120181311081543,-1.2520488477444764,12.291183936687116,11.590587030921577,1.5719280972245964,21,2023-01-27 11:00:00
2553,1.4658203125,11.1304349899292,173.0380859375,11.941500330315076,11.758701122923677,-1.4474238369460422,11.853454955208438,11.244901807799797,1.5454125876486884,21,2023-01-27 12:00:00
2554,1.453125,11.1304349899292,171.72265625,11.735547967961464,11.599814585471076,-1.689507052362938,11.613296346358355,11.092957856375376,1.5320279349908386,21,2023-01-27 13:00:00
2555,1.443359375,11.01075267791748,170.466796875,11.434147279654981,11.337189544879768,-1.893713575305589,11.276239306947362,10.841808281022924,1.5122266549466044,21,2023-01-27 14:00:00
2556,1.43359375,11.01075267791748,169.4599609375,11.27994611413551,11.208326589154371,-2.063356988867802,11.089623179995396,10.718576023595272,1.5019950808265325,21,2023-01-27 15:00:00
2557,1.4228515625,11.01075267791748,168.7158203125,11.11153394507275,11.056288600610841,-2.1742535476162375,10.89673382822496,10.573181372064042,1.4907403492944538,21,2023-01-27 16:00:00
2558,1.4130859375,11.01075267791748,168.0068359375,10.959531166841744,10.917712801387706,-2.2773356354938454,10.720310900355708,10.440660676205578,1.4805087751743822,21,2023-01-27 17:00:00
2559,1.4033203125,10.893616676330566,167.1259765625,10.676879575609103,10.649207934784817,-2.3788958844561985,10.408487490648014,10.183888195274015,1.4612925494649662,21,2023-01-27 18:00:00
2560,1.390625,10.893616676330566,166.359375,10.484573937095584,10.466557534463973,-2.472589791194327,10.188846370757858,10.00921874876864,1.4480727838817762,21,2023-01-27 19:00:00
2561,1.3740234375,10.893616676330566,165.693359375,10.235734277354764,10.224427147550477,-2.529365815954871,9.918294448426815,9.777668308200093,1.4307853981191425,21,2023-01-27 20:00:00
2562,1.361328125,10.893616676330566,164.8544921875,10.047461612735269,10.042199099558538,-2.6251129936159088,9.698467230966846,9.603402759235541,1.417565632535952,21,2023-01-27 21:00:00
2563,1.3505859375,10.778947830200195,164.060546875,9.771563040471868,9.76988911501154,-2.6834802851148374,9.395870253112045,9.342991425917027,1.3979673129563415,21,2023-01-27 22:00:00
2564,1.341796875,10.666666984558105,163.6552734375,9.532117759637018,9.531494377243943,-2.6824892321194747,9.146885836346188,9.115013404393313,1.380732976330834,21,2023-01-27 23:00:00
2565,1.3310546875,10.556700706481934,163.5224609375,9.272694098042244,9.272308588338873,-2.630101844292897,8.891873825269597,8.867152801785364,1.3618145320154462,21,2023-01-28 00:00:00
2566,1.3173828125,10.448979377746582,163.5283203125,8.981177494848428,8.980795682861658,-2.5465354790814825,8.612589984885565,8.5883776238529,1.3402371055039797,21,2023-01-28 01:00:00
2567,1.298828125,10.448979377746582,163.58203125,8.729968205665003,8.729517776738511,-2.4674582672780847,8.374007079717742,8.3480793671589,1.3213605265532191,21,2023-01-28 02:00:00
2568,1.27734375,10.34343433380127,163.65234375,8.350487600284543,8.349946366503552,-2.3503694740639007,8.01289002157739,7.985093422323613,1.2923225294240244,21,2023-01-28 03:00:00
2569,1.25390625,10.34343433380127,163.7431640625,8.046859063686368,8.046182179378526,-2.252666334637315,7.72511716258227,7.694602285484706,1.268610189434593,21,2023-01-28 04:00:00
2570,1.2314453125,10.239999771118164,163.73046875,7.677157438475987,7.6765335275567335,-2.150803746069507,7.369721133193614,7.341105521712201,1.2391252913629023,21,2023-01-28 05:00:00
2571,1.2099609375,10.239999771118164,163.607421875,7.4116155966185575,7.411199097185514,-2.09168531688639,7.110337424283135,7.0873649440274615,1.2175069278339699,21,2023-01-28 06:00:00
2572,1.1904296875,10.239999771118164,163.572265625,7.174269470332897,7.173911626008941,-2.0289249135593583,6.8813956526339055,6.860445806810863,1.197853870080395,21,2023-01-28 07:00:00
2573,1.171875,10.1386137008667,163.7783203125,6.878426176805945,6.877791542023024,-1.9215189190783084,6.604582629764987,6.577264762158957,1.1728960889018212,21,2023-01-28 08:00:00
2574,1.15625,10.1386137008667,164.12890625,6.696224310078106,6.694924570218915,-1.831243089435411,6.440960235731631,6.40238820731413,1.15725747438313,21,2023-01-28 09:00:00
2575,1.1435546875,10.039216041564941,164.4189453125,6.4814879770959966,6.479500470504043,-1.7409362808766713,6.243302592632144,6.196377116207742,1.1385506556228402,21,2023-01-28 10:00:00
2576,1.134765625,10.039216041564941,164.572265625,6.382240796582079,6.379837969538982,-1.6978213287721455,6.152267900630062,6.101069392543684,1.129800052804219,21,2023-01-28 11:00:00
2577,1.12890625,9.941747665405273,164.80078125,6.251507833587537,6.248420413760674,-1.6389954443421078,6.032830523629199,5.97539415893585,1.1181688453527523,21,2023-01-28 12:00:00
2578,1.1240234375,9.84615421295166,165.28515625,6.134765332290712,6.129886713031847,-1.5582827138768167,5.933557167998693,5.862039817186973,1.1076791351551867,21,2023-01-28 13:00:00
2579,1.1201171875,9.84615421295166,165.7685546875,6.092199873075012,6.085089038214223,-1.4977027859230945,5.905233751388119,5.819199587702794,1.1038296855108594,21,2023-01-28 14:00:00
2580,1.12109375,9.752381324768066,165.73828125,6.041928891829862,6.035030088100955,-1.4884383990110681,5.855719927240185,5.7713279756309595,1.0992660180165548,21,2023-01-28 15:00:00
2581,1.12890625,9.752381324768066,165.2373046875,6.126430367911738,6.121760255629509,-1.5611137987949573,5.924193848962332,5.854268447323987,1.106926408386008,21,2023-01-28 16:00:00
2582,1.14453125,9.660377502441406,164.4130859375,6.235259102364469,6.233362857665981,-1.675413087678268,6.005950970433853,5.9609945464293155,1.1167147444503873,21,2023-01-28 17:00:00
2583,1.166015625,9.660377502441406,163.0986328125,6.471544401841076,6.471534812795079,-1.881439907547313,6.192016700501455,6.188759519856286,1.1376769666158384,21,2023-01-28 18:00:00
2584,1.1884765625,9.660377502441406,161.568359375,6.723268230164218,6.721169528972365,-2.125715815648896,6.378375025493221,6.4274863861901075,1.159592017061537,21,2023-01-28 19:00:00
2585,1.2080078125,9.660377502441406,159.8291015625,6.946062407108656,6.935427903206087,-2.3951514978709985,6.52004848645272,6.632382688474723,1.1786485826664923,21,2023-01-28 20:00:00
2586,1.2236328125,9.570093154907227,158.0283203125,7.0577880968282285,7.031234269937216,-2.640659112840545,6.545173203934516,6.724002772631241,1.188089903738621,21,2023-01-28 21:00:00
2587,1.23046875,9.570093154907227,156.66796875,7.136866338042963,7.093327550096215,-2.826619423348972,6.553249862674023,6.7833828717606375,1.194727277502524,21,2023-01-28 22:00:00
2588,1.2275390625,9.570093154907227,155.658203125,7.102921718668711,7.044688314959615,-2.927675962621977,6.47149213083205,6.736868939873101,1.1918826887465654,21,2023-01-28 23:00:00
2589,1.2197265625,9.394495010375977,154.5732421875,6.880078844312056,6.8058015307791395,-2.9540097025462324,6.213639157628405,6.508420372024598,1.173036985291773,21,2023-01-29 00:00:00
2590,1.20703125,9.309090614318848,153.888671875,6.674750817949671,6.590532266535181,-2.9376693904463043,5.993529597337002,6.302557350815437,1.155400434304027,21,2023-01-29 01:00:00
2591,1.19140625,9.225225448608398,153.619140625,6.443124666337907,6.356958623359101,-2.862911769488883,5.772139262534645,6.079189764978539,1.1351761683842652,21,2023-01-29 02:00:00
2592,1.1708984375,9.225225448608398,153.6826171875,6.22322121973397,6.1411160370180005,-2.7590225176025047,5.578196581074344,5.8727784731211825,1.115636250731749,21,2023-01-29 03:00:00
2593,1.1455078125,9.142857551574707,154.0,5.9019921622944205,5.829328844982085,-2.5872630725251535,5.304675416774571,5.574614898528876,1.0864614270460244,21,2023-01-29 04:00:00
